name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
"Ahmed, Manan",0.4898041570375441,-0.8127191292050983,-0.32291497216755416,0.44276279606509444,0.4434349713864985,0.39605437322139125,0.43904240748978623,0.5089069581404329,0.4311529663117493,0.6040000239456143,0.5700349733943031,0.49317791812560136,-0.9156535305082798,-0.7812005427700504,-0.885388252325356,-0.6394892142373411,-0.9082998260855675,-0.5905345920473337,-0.6937989091598674,-0.9286691732704639,-0.9856999590992928,-0.8791274409741163,-0.5831913243760757,-0.9253068380057812,-0.5322364156267473,-0.6333937416784465,-0.8805053699761629,columbia
"Barraclough, Ruth",0.5299870464407348,-0.6979461511029468,-0.16795910466221198,0.5274558320641518,0.4838226644576542,0.4591425684632725,0.42647471750861066,0.674872233512021,0.44146388217641247,0.5937853824879442,0.5857792169352373,0.46822129910190907,-0.583948501867467,-0.8912277296185493,-0.9298622347414494,-0.7064793444561218,-0.7761209302892289,-0.5053127050290214,-0.5928001223752897,-0.751152721544107,-0.619560574838782,-0.7054624292999506,-0.6623780972510576,-0.5856594719613593,-0.5347836053168232,-0.6739965613399234,-0.6480180659246716,columbia
"Billows, Richard A.",0.4557491741684814,-0.6518521436423482,-0.19610296947386685,0.4680564566390688,0.3478431415943007,0.4465744937346003,0.40897672876468855,0.41384983491152527,0.5114294620023834,0.48260148719419593,0.5004999653592184,0.4737068004161119,-0.6750694345682859,-0.6655235551297665,-0.8592668566852808,-0.5756833983274798,-0.7257677180071673,-0.5485104225032653,-0.605343137128169,-0.7213565086325011,-0.5668509042772808,-0.5353504931554198,-0.5442408427346312,-0.809669157980304,-0.4524543425068259,-0.583928524824192,-0.6411329948173333,columbia
"Blackmar, Elizabeth S.",0.5151893797355599,-0.6981911047601468,-0.1830017250245869,0.46958238166590016,0.37817942583135195,0.5862131450172754,0.5490259297192097,0.5336420454084874,0.4427297292484178,0.4849027934670448,0.6346683749755224,0.45874845770498124,-0.6260716213534276,-0.626729902446918,-0.6658138337412051,-0.9218795988708735,-0.671401960016401,-0.8720687888562679,-0.6442610744484946,-0.6483485830809785,-0.5403453782200813,-0.6493306473334087,-0.6910208992560135,-0.9169150814414024,-0.5537624599581416,-0.6250968829474666,-0.4365862789540317,columbia
"Blake, Casey N.",0.5393608785402729,-0.6735921952615552,-0.1342313167212823,0.5037108744152301,0.4071412978946388,0.6362715818063177,0.5292002774775029,0.5445736798975204,0.5592620707693554,0.5595651251879642,0.5956313090665,0.44126596835752335,-0.6337315296835226,-0.7843844459426625,-0.5920163259531062,-0.6404295399785042,-0.971024177968502,-0.5360567681068047,-0.5723394681276246,-0.6697502918541431,-0.7874806649051607,-0.6066501472145319,-0.5532194857618639,-0.6161719001829624,-0.6075364835560322,-0.6566037956093039,-0.6031478970644197,columbia
"Brown, Christopher",0.5599637496271708,-0.7188794263632612,-0.15891567673609042,0.5345492020760264,0.4505259448470491,0.5900872424481407,0.5787359431385994,0.5390259775850509,0.45357923054032856,0.4998500317003992,0.7775467872619629,0.4617696029444536,-0.7397389091551304,-0.7848082814365626,-0.6868266939584698,-0.7446052439729957,-0.7326979521661997,-0.4981231485383914,-0.628331371024251,-0.8847577469423413,-0.5934673358375828,-0.8545100055634975,-0.6026599014277934,-0.929420517757535,-0.5694828645459243,-0.6005086536918368,-0.6122367947984472,columbia
"Carlebach, Elisheva",0.47204154547794214,-0.6443461485296171,-0.172304603051675,0.5581955266203367,0.40261807347441975,0.4449379468649476,0.3615127811421241,0.5179228894412518,0.4070000028047297,0.46476544189759367,0.572605461999774,0.42599526255701986,-0.5867417888796849,-0.8648645114153624,-0.6387501346568267,-0.5035186494591044,-0.8828095784410834,-0.5473222601735457,-0.5680288886651397,-0.6649655612362992,-0.4999125997535885,-0.6502684858918656,-0.5490365050219257,-0.5943794685105483,-0.4794385526329279,-0.6050224505764034,-0.7053437949234737,columbia
"Chamberlin, Paul Thomas",0.5802167830353366,-0.7183521695657819,-0.13813538653044521,0.5282825917395111,0.5904943210120295,0.593176438749434,0.4604774741166168,0.7953206688165665,0.38371943380269735,0.6857261216098612,0.5099354009032249,0.4343013622992052,-0.697106534987688,-0.7889118098688348,-0.6201061836133401,-0.5606339217296669,-0.7309543341398239,-0.5018920712172985,-0.6682185374298378,-0.9559782892465591,-0.7514137174002826,-0.6625036854296923,-0.5254943272647795,-0.6630154442042112,-0.6647278361022473,-0.6564486884911146,-0.967233918607235,columbia
"Chauncey, George",0.4951853688816717,-0.7136568702455159,-0.21847150136384424,0.4968157878145576,0.46548057444239377,0.5317387899412847,0.41847975553254413,0.5201345042842959,0.44692423285817007,0.5309204849600792,0.5753048648363279,0.4222595754389962,-0.5450053406960291,-0.7696014991161801,-0.9950226284563541,-0.5255132324062288,-0.7096491945907474,-0.4813464693392494,-0.5737126988048356,-0.8756971517577767,-0.7670053844340146,-0.6291956739500165,-0.6688378806586354,-0.6572821820154786,-0.8639281867071986,-0.6717479499056935,-0.5172430064529181,columbia
"Chazkel, Amy",0.5331660168214661,-0.7635497588158905,-0.23038374199442435,0.6153388397707825,0.45458696239820834,0.5462943783058858,0.3863393835564455,0.54716657102108,0.47347246308342306,0.5862961586290624,0.6170396570364635,0.4750910510619482,-0.9810008779168129,-0.7891921938431485,-0.7221677654360732,-0.5494961039059693,-0.9388110805302858,-0.5727805496814351,-0.640198331947128,-0.9183164145797491,-0.6456865617074072,-0.7285553175956011,-0.7951910199947171,-0.9447637218981981,-0.5476574317685196,-0.6920572500675917,-0.5010348074394043,columbia
