name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
John Jeffries Martin,0.4931586813671956,-0.6744927876684675,-0.18133410630127195,0.49110222107590296,0.45616634046377974,0.5088153546360152,0.4146113882792292,0.532732393592596,0.45236160010099413,0.4750667118538815,0.6071956150233746,0.4466073678185543,-0.7118233442306519,-0.6447114199399948,-0.5881390867654905,-0.6227612561945405,-0.9248525388538837,-0.5380993354642256,-0.624912248365581,-0.873603361658752,-0.5906599401496351,-0.6632903235498816,-0.6605674733925199,-0.689975380897522,-0.545269841158932,-0.5649597124817471,-0.6130373892633038,duke
Adam Mestyan,0.46634607047675963,-0.6888547315509664,-0.2225086610742068,0.4725581723093397,0.4096022146646961,0.3708051254302139,0.3383647017056743,0.5214254595339298,0.39770014146971683,0.6447513659085546,0.40623440446255,0.48092495252688733,-0.5595478692225048,-0.6816496566525011,-0.55702598967279,-0.8674414707347751,-0.7350070919841528,-0.6447183481332931,-0.674584063142538,-0.719749759527899,-0.5752914512219529,-0.6414281806598108,-0.61657409948436,-0.6195403585831325,-0.5946447697157662,-0.5852010339315582,-0.9739339649677277,duke
Martin A. Miller,0.4228314490848902,-0.5806880848632852,-0.15785663577839498,0.4476020106673241,0.36232861357475776,0.37268043989302196,0.30183237769206367,0.46064669917027157,0.35030137641562364,0.5702586404511318,0.34290621922839254,0.46054630142947045,-0.49964573979377747,-0.7507116866332515,-0.49490876702059594,-0.6537423212738598,-0.7046420034021139,-0.45437958308159276,-0.6047276080586016,-0.6834953185170889,-0.5037231818663286,-0.473360206549322,-0.6016173885603037,-0.5175650489649603,-0.48426816798746586,-0.5662202389600377,-0.49437500040779936,duke
Tamika Nunley,0.5698351624243686,-0.6984804213466517,-0.12864525892228307,0.5299575571255251,0.4445783605680595,0.5818155105060536,0.43451274395528294,0.5539751201868057,0.5336948715978199,0.5702487431998764,0.7716849610209465,0.5711003057451711,-0.602020275414638,-0.7646563611924648,-0.9910392872989178,-0.7435947962324408,-0.6654504101191249,-0.5384554739963885,-0.6355663225054741,-0.6315361103889617,-0.6400168544302385,-0.8615466877818108,-0.6135251465897288,-0.6148703253517549,-0.6215575753400724,-0.6955019421875477,-0.565358725997309,duke
Jocelyn Olcott,0.5421956594428812,-0.7598175257693361,-0.21762186632645497,0.4979048716123329,0.4319960090711003,0.6281657237618689,0.3416833931420531,0.6312986956702338,0.41872626261686186,0.5771695780603923,0.47757648786985624,0.6758010160177946,-0.6524969250708819,-0.9994785040616989,-0.9420974757522345,-0.685001131768028,-0.9610298480838537,-0.8357581607997417,-0.6759482085704803,-0.9309225827455521,-0.6188772429401677,-0.47862010138701677,-0.6756629011221036,-0.6016542106096088,-0.5255175903439522,-0.7253285177052021,-0.5098603781833391,duke
Simon Partner,0.411566692769006,-0.5360341951400134,-0.1244675023710074,0.45599488768399604,0.31052578794620095,0.3032716536700888,0.27813691177208355,0.5539054796099663,0.37780018421234907,0.3809259444426737,0.36746576165037204,0.49769141872723904,-0.5127589207970434,-0.48456053474918015,-0.5797762095893699,-0.5346964390150138,-0.5903483480215073,-0.596366728507829,-0.6525961983948946,-0.47168056573718786,-0.539994970150292,-0.38757467782124877,-0.5295049262100032,-0.5345907478726336,-0.4753253257700375,-0.6072583744923274,-0.39267946620934974,duke
Sumathi Ramaswamy,0.5188849493458172,-0.7785021202935112,-0.259617170947694,0.4672806765777724,0.5448257437204613,0.39579146714946606,0.42235878597058,0.44259898099634387,0.43981649848547844,0.6106118184115206,0.5529199968443977,0.6600550306960941,-0.9526999965310097,-0.7300098030028321,-0.8943719528615475,-0.5512712309136987,-0.968630762770772,-0.4866544759965369,-0.6616227723658085,-0.9003785643726587,-0.9718361236155033,-0.5932879817361634,-0.5274832027964294,-0.9723389446735382,-0.5742894576064178,-0.6656777738992657,-0.5516211180859024,duke
Thomas Robisheaux,0.5015524820244238,-0.6348835593979519,-0.13333107737352812,0.5719920929075756,0.4560266650314143,0.4100236770201039,0.3528320820282569,0.5416268557310104,0.3708172767175368,0.4073501803602041,0.5623032825333731,0.6561742928810418,-0.5662656574696303,-0.6932545370358543,-0.6146160001781854,-0.5305056364408561,-0.9190929420292377,-0.48853276503671494,-0.6172918224707246,-0.7860926737670194,-0.5868453587338861,-0.5153834517113864,-0.6385515801898307,-0.5962685700505972,-0.5647953783294984,-0.6023763303112771,-0.5146610600252947,duke
Peter Sigal,0.5233442689813393,-0.7994757689451102,-0.27613149996377084,0.5238414453684245,0.5031160631363882,0.5397529249635094,0.41661876442176954,0.5326921785995364,0.44531030958951123,0.5148270469275553,0.6971266031265259,0.4259968243849775,-0.9211131259799004,-0.8881449028849602,-0.9422410577535629,-0.608291760707895,-0.969245295971632,-0.606383623174307,-0.6753165949136019,-0.9158028401434422,-0.9475591704249382,-0.6796781305223704,-0.6092221624816528,-0.9713042639195919,-0.45315295550972223,-0.6641594264656305,-0.5322197451435945,duke
Philip J. Stern,0.524605912274319,-0.6654848717758385,-0.14087895950151952,0.417894448424538,0.3922100070715566,0.4310070080558459,0.4061268657786506,0.4536666699995598,0.4121010888174728,0.6300803233470236,0.6318233536822455,0.7074204362928868,-0.7930007163435221,-0.6508507542312145,-0.4953963493130037,-0.5419101796246001,-0.707420626655221,-0.4642296409130925,-0.645052788220346,-0.6345485566804807,-0.8361184470016848,-0.5054071962035128,-0.488835311246415,-1.0425344966351986,-0.5193568076938391,-0.6022862807537119,-0.4440010910085617,duke
Sumathi Ramaswamy,0.5188849493458172,-0.7785021202935112,-0.259617170947694,0.4672806765777724,0.5448257437204613,0.39579146714946606,0.42235878597058,0.44259898099634387,0.43981649848547844,0.6106118184115206,0.5529199968443977,0.6600550306960941,-0.9526999965310097,-0.7300098030028321,-0.8943719528615475,-0.5512712309136987,-0.968630762770772,-0.4866544759965369,-0.6616227723658085,-0.9003785643726587,-0.9718361236155033,-0.5932879817361634,-0.5274832027964294,-0.9723389446735382,-0.5742894576064178,-0.6656777738992657,-0.5516211180859024,duke
Jocelyn Olcott,0.5421956594428812,-0.7598175257693361,-0.21762186632645497,0.4979048716123329,0.4319960090711003,0.6281657237618689,0.3416833931420531,0.6312986956702338,0.41872626261686186,0.5771695780603923,0.47757648786985624,0.6758010160177946,-0.6524969250708819,-0.9994785040616989,-0.9420974757522345,-0.685001131768028,-0.9610298480838537,-0.8357581607997417,-0.6759482085704803,-0.9309225827455521,-0.6188772429401677,-0.47862010138701677,-0.6756629011221036,-0.6016542106096088,-0.5255175903439522,-0.7253285177052021,-0.5098603781833391,duke
James Gregory Chappel,0.5321346222629807,-0.721111771387855,-0.1889771491248743,0.5494673492375506,0.4718142789933417,0.5266117470666072,0.4047563220028367,0.5504713319242001,0.5761660496916687,0.5893244740154062,0.6065534627089253,0.43894876701136437,-0.5927422475069761,-0.7518171836892442,-0.9054609965533018,-0.8989903349429369,-0.6981329843401909,-0.5929734473050173,-0.6233277659863233,-0.7735972909463775,-0.5968279151300735,-0.6322209449484945,-0.6234475418825374,-0.6051114803800981,-0.9161400627344847,-0.7416944444179535,-0.5504620570092983,duke
Jehangir Malegam,0.3855789973094479,-0.5547461491225355,-0.1691671518130876,0.4461575776958921,0.3575057250322306,0.3836813758918022,0.3225286982357502,0.3138990642768996,0.4029343856587764,0.43572762950015675,0.342760972733299,0.4154384394486746,-0.5323914194648917,-0.5569354258477688,-0.4926229405349919,-0.5577433248981833,-0.7248963374644518,-0.5312603171914816,-0.6399356503039598,-0.460097529925406,-0.4996145695447922,-0.4237697084899992,-0.4355020532153847,-0.5771898059174418,-0.446401482714074,-0.7027534209191799,-0.5245472953787872,duke
