name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Lina Del Castillo,0.6138681410122541,-0.7549498548949386,-0.14108171388268453,0.6993052303791046,0.4478909584730864,0.6259302405473981,0.4936827865739664,0.5452623594138358,0.5317090706692802,0.7066672347486019,0.6903733477706001,0.6580503560602665,-0.7979050423949957,-0.8507202996148002,-0.7900909066407216,-0.6230138006309669,-0.9587398283183575,-0.6212088815783235,-0.6543190240859985,-0.901591956615448,-0.7219489421695471,-0.6393793149385602,-0.6304439279811207,-0.9525307938456535,-0.5584741482401596,-0.7161136256530881,-0.5449673731151659,utAustin
Yoav Di-Capua,0.4413975130781538,-0.7042755656718193,-0.2628780525936655,0.4599012561142445,0.4418244747927043,0.43806089648935537,0.3691719095422221,0.4092613458611638,0.4022920334094971,0.5533122438192367,0.39831573821249455,0.44929224227865544,-0.8822940490058352,-0.6773626208305359,-0.6196036624776966,-0.5475641045098503,-0.8277195487171412,-0.5726653006435796,-0.6055877083802925,-0.9242187645286322,-0.552729731425643,-0.5394495720975101,-0.5175081582119068,-0.6253124723831813,-0.5449336057698185,-0.5755279931860666,-1.0099804885685444,utAustin
Toyin Falola,0.448240164466955,-0.6432753247040554,-0.19503516023710032,0.4413119250535965,0.4269501580141233,0.41000921114224315,0.48862036126665775,0.40149134182267726,0.4821348858376345,0.43596124416807813,0.4832554869025263,0.4458874396358928,-0.5868811102753336,-0.6580589488148689,-0.6297804509204897,-0.46993755392560904,-0.6955385338515043,-0.5597225688397884,-0.5549926722422243,-0.7143300902098417,-0.6257512699812651,-0.9946856200695038,-0.47318484006694167,-0.5719275296562248,-0.5150236338376999,-0.6120240545521181,-0.6271254687259595,utAustin
Ashley D. Farmer,0.503231147633649,-0.733896520141351,-0.23066537250770203,0.4653016271315441,0.3896345640779643,0.5374405519401326,0.41045136728457043,0.5245070796045993,0.4686979264225623,0.5975488234843527,0.5933786464670692,0.45184429710110036,-0.6678792238235474,-0.8891649876755698,-0.9717693477869034,-0.6496497121679947,-0.7158485148102045,-0.5423755310052498,-0.9267451446503401,-0.6786170555278659,-0.6473346098015706,-0.8886651014909148,-0.5362012341664815,-0.6175708398222923,-0.6566264108670029,-0.672520554757544,-0.5348761935851404,utAustin
Signe Fourmy,0.46506366932192006,-0.6087443702261912,-0.14368070090427115,0.4422531047463417,0.3612125019125995,0.5185113999481294,0.45473062187433244,0.3774698645558232,0.43498483251863057,0.43976723936696854,0.6094548116789924,0.4514598061641058,-0.5286739950201341,-0.7041991008818149,-0.6874676185349624,-0.49050399434885816,-0.49949306798926385,-0.4317054071632976,-0.5732918057590723,-0.49592475560321303,-0.7207445986568928,-0.9065367579460144,-0.5247629788364211,-0.5766519671306014,-0.4489655243232846,-0.6187574189777176,-0.5417294513434172,utAustin
Alison K. Frazier,0.3890130083671921,-0.5421186163961049,-0.15310560802891282,0.46552711327870694,0.3406116758357911,0.38054013756650784,0.326752275023092,0.36581718274815517,0.37944331679150634,0.4090033203850385,0.38138186174288197,0.4161332545181116,-0.5661537536868343,-0.6106121800839901,-0.6216980346533305,-0.5089352145681487,-0.5632081912720905,-0.5408907429761409,-0.5251175962278949,-0.4757812989077398,-0.5320430616848171,-0.48163731899180945,-0.4955327176331542,-0.5781602290409961,-0.48226634599268436,-0.5639976376357179,-0.531817850236459,utAustin
Joshua Frens-String,0.5493879712475882,-0.6543655005912552,-0.104977529343667,0.5029680666612404,0.4508041156292772,0.7228669562586794,0.4161321071641786,0.5366913005709648,0.4608084590838414,0.618152134359141,0.6100020974417757,0.47827999641497937,-0.6412377810726564,-0.6816973257488732,-0.6372988563962281,-0.6277825330280595,-0.8700295742601156,-0.5219603438861669,-0.6368101152280967,-0.9014413058757782,-0.5911962126071255,-0.6568371195811779,-0.5373745288707128,-0.6334321896235149,-0.5194650215229818,-0.5597871899760019,-0.4980634560690277,utAustin
Seth W. Garfield,0.4937195911207991,-0.745484831851117,-0.2517652407303179,0.5115099111571908,0.47130992810049704,0.5160462056842201,0.42924644402869333,0.4529706618189812,0.464869099783175,0.4668512817595916,0.6030485619107883,0.4856853221853575,-0.900985348969698,-0.6659007964630457,-0.8598021296784282,-0.4746173078363592,-0.6542934281751513,-0.8505493025295436,-0.5380097450688481,-0.8857125714421272,-0.8625029092654586,-0.7445806596428156,-0.6672560516054984,-0.910791914910078,-0.4785910307599062,-0.6332939324368324,-0.572712132318705,utAustin
Megan Gilbert,0.39894353488387785,-0.5233041212274653,-0.12436058634358743,0.3987504048148791,0.3793508983442009,0.34769801219042984,0.40920519851965687,0.3881955361501737,0.40258604566256206,0.38763408064842225,0.40565916524417156,0.454976944004496,-0.5960724546263616,-0.4823341355861529,-0.4611530493182892,-0.4475948254812662,-0.4994577585852572,-0.47500099868824086,-0.49740742774059377,-0.5422824944502541,-0.44936568569391966,-0.5558393608778716,-0.41268219646538773,-0.6237510635207097,-0.5369631681395205,-0.6090005949760477,-0.5505381146997765,utAustin
Laurie B. Green,0.5674563430707611,-0.8182106863145173,-0.25075434324375623,0.5219454320313013,0.6720528431236744,0.5860329319124389,0.4075711957613627,0.6021615648386525,0.574239503164638,0.5921485905136381,0.6123699249965804,0.4297455835466584,-0.6622545756399632,-1.008073829114437,-0.9612428694963455,-0.7518848227036578,-0.8962394502013922,-0.6141866117250174,-0.9051451571285725,-0.8752739680930972,-0.9095328599214554,-0.6896845070645213,-0.6969881553942013,-0.6065705136085551,-0.8805257333442569,-0.8883237484842539,-0.5493581124129846,utAustin
Sumit Guha,0.513338427697553,-0.6833067877351736,-0.1699683600376206,0.4878038113045526,0.5043404728339778,0.44981868365755334,0.5268181890249253,0.5014304877258837,0.45662889727042244,0.48314019098877903,0.45200302586669017,0.6791901826858521,-0.5563340695655865,-0.609129583152632,-0.6269038283181462,-0.4712566367342349,-0.6527175951847121,-0.8226280037779361,-0.5501281669314363,-0.8541794326156378,-0.8767552599310875,-0.5861437317604821,-0.638264068493656,-0.903480650857091,-0.5948495908329885,-0.6060390287478056,-0.4725042794476685,utAustin
Julie Hardwick,0.5699280574652921,-0.7390751319488055,-0.1691470744835134,0.47567805623014775,0.42495438675271635,0.6106946138320146,0.5054357137531043,0.4326664569221004,0.5367682778409549,0.6138295714344297,0.682050558924675,0.6961957342922688,-0.6101129067440827,-0.893484322561158,-0.9372098855674267,-0.9341253079473972,-0.7484681528239023,-0.558925287021945,-0.6924891529702827,-0.8946143668144941,-0.5711199037420254,-0.6720127031207085,-0.6929809851447741,-0.6758642519513767,-0.5806419157556125,-0.6663727733705725,-0.5981164795036118,utAustin
Bruce J. Hunt,0.44510012552446476,-0.5026622441421839,-0.057562118617719094,0.45136028001050926,0.38272297366098923,0.5445925008709784,0.4474592941076983,0.41561607995203564,0.3936519688503309,0.45644452009688724,0.39437112717639417,0.4728945416708788,-0.4601110883924211,-0.5802520817226691,-0.48102574862007585,-0.4607542965730483,-0.6244525560177863,-0.4735417583195323,-0.43152089869448296,-0.5527626044737797,-0.5099342130415607,-0.4866187943501727,-0.44980558099535606,-0.4844999465987915,-0.4627875294536352,-0.5526990894383441,-0.4401581483331346,utAustin
Peniel E. Joseph,0.5176943454619719,-0.6944409030127092,-0.17674655755073732,0.5951381222009658,0.3995916466762623,0.5647470327439132,0.3752405821079558,0.48847082536667585,0.5873034575273435,0.6042442355837141,0.4774386195507314,0.44673561093707886,-0.514818182880325,-0.7898900108129691,-0.976356465369463,-0.6222300013842753,-0.5367940436939107,-0.5534794274717569,-0.6002277458707492,-0.6879770249128342,-0.7131669955328107,-0.865325603634119,-0.5232266339345941,-0.5817345200727384,-0.5649835496830444,-0.8532523149624467,-0.5972612660636919,utAustin
Neil D. Kamil,0.5408409222758108,-0.724908061429623,-0.18406713915381223,0.5333357759070279,0.4979623594548968,0.5525147007721845,0.4396913014649055,0.5632952642440796,0.4508583351668685,0.5200619968630019,0.6921836705671417,0.5358953162613843,-0.7123366507391136,-0.7202909063868304,-0.718645621649921,-0.5953705590218306,-0.9585828445851803,-0.5415918910875916,-0.6420839893582619,-0.9346506670117378,-0.638780619150826,-0.68313765861094,-0.61196279915219,-0.8833972532302141,-0.5757852734199592,-0.664305134809443,-0.6730812062349317,utAustin
David Lauderback,0.4270456812981276,-0.5466676452696021,-0.11962196397147451,0.4112166641155879,0.3471790915468344,0.41837853959155463,0.3951108127832413,0.3908407232300802,0.4391156909863154,0.3420614605595167,0.5600969280073882,0.45739083898564187,-0.4816355938091874,-0.5079963877797127,-0.5120495288322369,-0.47845123924145644,-0.6847683470696211,-0.4830430530180985,-0.5354655958602534,-0.5093319915038975,-0.5245416003412434,-0.6956029310822487,-0.4063932679416169,-0.63101106757919,-0.4767257571220398,-0.6140719723577301,-0.47573569120669906,utAustin
Mark Atwood Lawrence,0.6003264906779491,-0.713370826320046,-0.11304433564209693,0.6296065391142132,0.6828480049967766,0.6358549960857645,0.4943477981289228,0.7188140764832497,0.4340456125991685,0.6120607932860201,0.608027728152128,0.4424693824102482,-0.9022964928299189,-0.7172675390762313,-0.5853454160193603,-0.46667258785640214,-0.6622068420983851,-0.8426153492182493,-0.6170653800534851,-0.8631040640175343,-0.4849563864991069,-0.6376236473210156,-0.5825048029277619,-0.6480397793153923,-0.6430808540433646,-0.9902186430990696,-0.5755386545012395,utAustin
Talitha LeFlouria,0.5087854339848428,-0.6736756020845538,-0.16489016809971102,0.5036662752727668,0.459251910692795,0.5696967223451135,0.4237076898770673,0.5199548583477736,0.51626011268014,0.48253562639132075,0.6047590136528015,0.44504581925769654,-0.6284534917026758,-0.7038579969243569,-0.9742182418704033,-0.6053476182536947,-0.6753211744307053,-0.5203267419710755,-0.6146590222294133,-0.651638581994034,-0.607144320383668,-0.7414565473794937,-0.5448410540730471,-0.7115485463291407,-0.6718537817624483,-0.6678297185254368,-0.529270996073527,utAustin
Huaiyin Li,0.5138605455747994,-0.7199165816820275,-0.2060560361072281,0.45832137137651446,0.40972042235891937,0.43507148771170984,0.4296832230880147,0.5726114138960838,0.45669337177046265,0.5281550827622413,0.4723047306000128,0.7142359405755997,-0.7409427735816552,-0.6795161272088688,-0.8496912587434053,-0.702386699812977,-0.7632817286998034,-0.5308761093765497,-0.6493042338639498,-0.9027855861932039,-0.5547420773655176,-0.5631317684116464,-0.6277072328246303,-0.9305752739310265,-0.6708128816847291,-0.6891011140708413,-0.6556664985444544,utAustin
Tatjana Lichtenstein,0.523942400010653,-0.7192098338783883,-0.19526743386773537,0.6050833731868825,0.6670720687635018,0.43603271059825427,0.4633121183379131,0.5928763420996712,0.42343545897139445,0.5370915400981903,0.38551808004341426,0.45810376100242134,-0.6243465923600727,-0.7607671684026718,-0.9642412532120943,-0.5978333900372188,-0.8027242828160525,-0.5666836630553007,-0.722663166197507,-0.9329854808747768,-0.6118268985301256,-0.5760812057803075,-0.638087845291772,-0.6448539389918249,-0.6798687434444826,-0.6361728367794838,-0.7312349744620381,utAustin
Alberto A. Martínez,0.4884509327095435,-0.6150817247577686,-0.12663079204822508,0.4537429155160984,0.39517356787423297,0.5574427529777352,0.3638111714611451,0.5245208404958248,0.42515254315703804,0.5863383632685457,0.5261019028971593,0.46767644931872693,-0.5890805736805003,-0.653556353223774,-0.8303564677480608,-0.5551254441961646,-0.6470449963761937,-0.4716839790011623,-0.5044712783659207,-0.8296224516816437,-0.5895910989175636,-0.6609686877112836,-0.5150221982307133,-0.5525597426264237,-0.4729911791057223,-0.5684863225490387,-0.4764362864329347,utAustin
Monica M. Martinez,0.5512212428186297,-0.6911204954842797,-0.13989925266564995,0.5120193094015122,0.4391818983672244,0.523750991470981,0.44333922685547306,0.5229826448298991,0.7614592701196671,0.5753775604660549,0.5838770400153267,0.44640155484279004,-0.6613442823290825,-0.7906338066828473,-0.920979131013155,-0.5389424849818978,-0.9107298050075769,-0.5102652928326279,-0.5963512411849066,-0.6864935765042901,-0.6325283759672727,-0.6433128722477705,-0.5933097420881193,-0.5806625261902809,-0.534719913000507,-0.8442699834704399,-0.5099853670593314,utAustin
Tracie M. Matysik,0.46239096958393805,-0.6736619462608648,-0.2112709766769268,0.4603189491415964,0.4610044605774539,0.4219105189755798,0.36652046176294484,0.4879541680655059,0.3795238165060679,0.6238375612099966,0.39798383500916185,0.4573699736346802,-0.6576704463611047,-0.853931452803038,-0.7456090353429318,-0.8149296926068408,-0.7567145489156246,-0.5237142850644887,-0.5775901695402961,-0.8990094270557165,-0.5431752065196633,-0.5477762259930994,-0.5796345239061685,-0.5794327724725008,-0.5749118320643902,-0.5990527753186013,-0.47914330820952145,utAustin
Madeline McMahon,0.4635280951271446,-0.6297522840190337,-0.1662241888918891,0.5031068920889339,0.43285154366793754,0.41689835380230633,0.42054024600386625,0.42859732660775385,0.4254012369116147,0.5083288186546847,0.5505089364945889,0.4442065132160982,-0.5424447174494464,-0.6207397310063243,-0.6111601061586823,-0.5829709485794108,-0.8968316316604614,-0.5085310648428276,-0.620633789064253,-0.8621471347287297,-0.5660020102680262,-0.4771488111531225,-0.44785852866646436,-0.6668971050530672,-0.5126315903087909,-0.5348492538711678,-0.6223545750498256,utAustin
Steven Mintz,0.4823474908001793,-0.6400658045154927,-0.15771831371531336,0.519482608139515,0.3554873618053668,0.5076017493349418,0.47679390804583743,0.5204620957374573,0.45728711364395686,0.46239432731643315,0.5337750169336797,0.45842426990469304,-0.58146942849271,-0.6294238667909833,-0.7291748959790257,-0.47981902715947594,-0.730529788592509,-0.5594063891330734,-0.5826636586959164,-0.7119898150578654,-0.6984110230890415,-0.6683127785567194,-0.6869869566212099,-0.5708823140400152,-0.6223922898908231,-0.681160515426503,-0.5368711994184803,utAustin
Leonard N. Moore,0.5625618694548175,-0.662068586692743,-0.09950671723792559,0.45304634024699536,0.6569784224033356,0.49559039092228224,0.4286792578796546,0.5210995850828932,0.7167383223772049,0.5830736566867147,0.5715346691945586,0.5077797510407188,-0.5772180969361216,-0.5750678187674458,-0.875824673101306,-0.6101281457378702,-0.6254383113628137,-0.5081968513765821,-0.6006441264413297,-0.8075440338579938,-0.6076855535086777,-0.8465366945602,-0.4529037128513058,-0.5467120837420225,-0.5618261379810672,-0.8336167591623962,-0.47798249611098853,utAustin
Santiago Muñoz Arbeláez,0.5472159999480144,-0.7297296319737581,-0.18251363202574367,0.4719139730588963,0.4695519633256566,0.548016969897166,0.49917231127890666,0.5081895353324298,0.49250515958034635,0.6327404935445105,0.7273624867200852,0.45260368821521607,-0.790993557870388,-0.6984200282022357,-0.6436530887149274,-0.481535267447018,-0.9272789135575294,-0.5003064199816436,-0.6393475594619911,-0.9006949067115784,-0.9326214175671339,-0.6526099174283445,-0.5540975736078588,-0.9769743606448174,-0.5066238705238159,-0.5907636854265418,-0.5347140427135553,utAustin
Mary Neuburger,0.5152780971996777,-0.6689852765648723,-0.15370717936519462,0.4692408368240989,0.4937105563652175,0.5251000141322634,0.47817372822832493,0.7537413999438286,0.40092859339683945,0.4938308738417793,0.3768805923248557,0.4578148887803158,-0.7066993481878724,-0.8430873397737741,-0.5162332856229374,-0.6203023108343284,-0.749478904157877,-0.5522186933085322,-0.6442873223374288,-0.9131922870874405,-0.5664941688689094,-0.5938149473319452,-0.5688737027036648,-0.5969426964099209,-0.5888580616563559,-0.6226491389263954,-0.6855612201409209,utAustin
Martha G. Newman,0.42671333973928144,-0.6564524849917794,-0.229739145252498,0.39692038815296554,0.3991149479200443,0.41336043507891057,0.3801493808921758,0.5153838846418594,0.4169853200089512,0.43886866397672064,0.4375672789648467,0.41299485204120484,-0.6013504651685555,-0.7532570201741613,-0.9035284649580717,-0.5965323625960284,-0.7512068800628185,-0.5040779134300961,-0.6333466874435544,-0.6438283525584709,-0.6977236323058605,-0.5169640874179702,-0.6262790374927409,-0.6112401839345694,-0.5383687089197338,-0.6315878239859428,-0.6074533934394519,utAustin
Aaron O'Connell,0.5669214388887175,-0.6305296959457558,-0.06360825705703832,0.762744964659214,0.6436786645650864,0.5043480630029835,0.4816417419549191,0.5682813832280682,0.40194617009174727,0.5873058223702103,0.5266733342607817,0.45368612346549836,-0.7173898960463703,-0.6807478745036795,-0.5499505906288202,-0.4413439817726612,-0.6508934804645833,-0.567309071465085,-0.563791200584408,-0.8579686442390084,-0.5521465275835779,-0.6559696711832658,-0.5961376378933589,-0.6647615524474532,-0.6149434760833781,-0.593638736444215,-0.5424828393540035,utAustin
Robert A. Olwell,0.5928549018417032,-0.645644593260688,-0.05278969141898482,0.4986391151566354,0.5257708650496271,0.8165570735931397,0.4587371178468069,0.4677658268585315,0.4733403958876927,0.4722085352716291,0.8207227379083634,0.48086260234316197,-0.6281694011843724,-0.6575326337055726,-0.5551707555672952,-0.5327162647789175,-0.5224731088512474,-0.5295104463584721,-0.5280276424148017,-0.8956313803792,-0.44653357565402985,-0.6862550630234182,-0.5404571851094564,-0.9790529236197472,-0.5338946226984262,-0.6467369894186656,-0.5023794451905859,utAustin
Abena Dove Osseo-Asare,0.5128811030021628,-0.7094546096478237,-0.19657350664566087,0.5694369892030955,0.4643951895587888,0.47009775764863904,0.3781124753034896,0.5838900059461594,0.41829856525337883,0.5840525092018976,0.5533284326394399,0.5040234208106995,-0.6234956203649442,-0.7736497425508722,-0.5588638728484512,-0.5355036305263638,-0.7041392294690013,-0.5723496899008751,-0.6498090551150116,-0.9057395178824663,-0.6744147362187505,-0.9853612743318081,-0.5086581729949008,-0.6566129941493273,-0.6043999685595434,-0.8837347915396094,-0.5745851780908804,utAustin
Rachel Ozanne,0.48272716878020044,-0.6134329062626932,-0.13070573748249276,0.4240906842913302,0.3701547692053848,0.5071068272228334,0.43893627564733234,0.5044840634614229,0.40252189532633403,0.576266605087689,0.5799470770690176,0.4479390296464166,-0.5352605778723956,-0.6786151389032602,-0.7352638110518456,-0.5835627072658147,-0.6600169455632567,-0.6187982974489304,-0.5922523184369008,-0.6299366885796189,-0.5439300206489861,-0.6786518037319184,-0.5172287911067115,-0.565353680557261,-0.4955008571967483,-0.6056407001386914,-0.654938420901696,utAustin
Megan Raby,0.49332858973898125,-0.6782707509794887,-0.1849421612405075,0.45964068356336973,0.3989868517849181,0.5372158351565479,0.3856472799288375,0.5273987948894501,0.42588211947253773,0.5513144982239556,0.5877792486747107,0.4815894995949098,-0.6393130912135045,-0.6976357437670231,-0.5386679523757526,-0.4600620182713361,-0.879386548884213,-0.9550833720713854,-0.5783578008413315,-0.9270896501839161,-0.5640057493001223,-0.6986496789380908,-0.4995549770205149,-0.6095742803687851,-0.47680732941156945,-0.5645277022073667,-0.51089499398349,utAustin
Mark Ravina,0.5111659431866064,-0.729368326854941,-0.21820238366833467,0.4642131417989731,0.5568864893536458,0.41331749152116204,0.40737342440656255,0.5193260610780933,0.4302402579889756,0.6109447109145378,0.5564269401133061,0.5536070916387771,-0.5897930354944297,-0.7204575098154171,-0.6423027510754764,-0.5724138763422768,-0.9289846029132605,-0.4914651753550226,-0.6463979107382543,-0.9391620866954327,-0.654841972514987,-0.5634093071954946,-0.5733950696337001,-0.8853914104402065,-0.9741396196186543,-0.6147038700458195,-0.6496831805977438,utAustin
Annette M. Rodriguez,0.5488109701107542,-0.7438853303781156,-0.19507436026736136,0.7398223370313645,0.39353746521763916,0.6054643914340034,0.4586660947118487,0.45169534509380665,0.49928524494171145,0.5380331800493042,0.6323876010520117,0.4282714256395897,-0.6383304409682751,-0.8312174824100955,-0.9347691405564547,-0.5620021120424918,-0.7608491234481335,-0.5603252522802602,-0.8380674000829459,-0.6874725362285972,-0.913373289629817,-0.6475006800377742,-0.6273807853874234,-0.9139277245849371,-0.557434707613928,-0.6977661140263081,-0.6329341531571148,utAustin
Cristina Soriano,0.4867928309578105,-0.6396872265119912,-0.15289439555418066,0.39507520104448,0.364505094061341,0.5656714328224697,0.3832158975303173,0.39688809127970176,0.4507689205805461,0.44258598455130826,0.7222681721713808,0.4345356344555816,-0.7922878634184599,-0.525874620055159,-0.6670675370842218,-0.5013834580948408,-0.7087827604264021,-0.5134391278261319,-0.5636221074632236,-0.5685813722333738,-0.5459554528986866,-0.6782953190617264,-0.5265204993921155,-0.9908369295299053,-0.4917366951704025,-0.6060965821767847,-0.46553054079432693,utAustin
Denise A. Spellberg,0.4883797470621888,-0.751323180508,-0.26294343344581117,0.5124633807688952,0.505323441531836,0.5067919928093125,0.4223779996236166,0.39853740902617574,0.4410416367529619,0.5060589067164868,0.5887148055599795,0.4585245532635599,-0.5963454879820347,-0.7740813505259297,-0.9048707615584135,-0.5607857552046578,-0.9084097687155008,-0.5485809170217677,-0.6159668366114299,-0.8741270257160068,-0.7450703304260969,-0.8771721664816141,-0.5303333054409559,-0.6094297903279464,-0.48127079505304043,-0.5916238211960133,-1.0470599606633186,utAustin
John E. St. Lawrence,0.2542087805692518,-0.3672557848812483,-0.11304700431199655,0.2583242213353515,0.1363564066439564,0.2471708659727203,0.14651180451476215,0.25616357273289136,0.2638913782934348,0.286288970010433,0.24497567465513706,0.3238340558750289,-0.27564568910747766,-0.4084286598695649,-0.36510645857613,-0.27809395321777886,-0.4696420170366764,-0.34526048256084324,-0.27625482955395625,-0.3437256715861299,-0.3211767294754585,-0.28615479065726207,-0.32492803293280303,-0.4063871477597526,-0.27096993461721774,-0.5272917760691296,-0.378652235691466,utAustin
