name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Sandra Eder,0.44375995688448,-0.6998071174884896,-0.25604716060400956,0.47461325960822437,0.40580981362835983,0.44028035730123527,0.3663040034077836,0.49983281429324833,0.4184481924132567,0.42635175130869213,0.49327924612927554,0.4350749437830278,-0.6431494579091668,-0.8698363814722089,-0.9766421020030975,-0.5161712990413633,-0.8996390011161566,-0.45272526304636684,-0.5377115345510998,-0.6901149980561889,-0.6259408781770617,-0.47178005259484057,-0.6348123340296535,-0.629058784339577,-0.5153574046811887,-0.8838940057903528,-0.5322469783793902,berkeley
John M. Efron,0.43442297474981983,-0.6263677542690318,-0.19194477951921196,0.48976419391699166,0.3917215080158424,0.4063381361292008,0.5246798425912857,0.38720581670602167,0.38368606554212586,0.39304032484698276,0.44154323140780133,0.4446553259467086,-0.5587726176849434,-0.6117390972000943,-0.9064297303557396,-0.5152018123616775,-0.9119985271245241,-0.4134906979588171,-0.5891864933073521,-0.4837551675736904,-0.6060064371143069,-0.5038756392314099,-0.582252465509649,-0.6005690712481737,-0.5492367930710316,-0.45263089798390865,-0.6339419134555089,berkeley
Susanna Elm,0.544579954729405,-0.7133123434900648,-0.16873238876065977,0.5318206652998925,0.4574941136078402,0.4629248471625827,0.4702669262886048,0.5420711883157492,0.4309977874364516,0.6067982201065336,0.6045162451054368,0.6844102047383785,-0.6978593046736459,-0.756402915067695,-0.6527110608294606,-0.6477215156945235,-0.8864176431670785,-0.6090404315301302,-0.6962799750682381,-0.7062357354747213,-0.61076197507126,-0.6947532441467047,-0.6720784601552049,-0.9497402533888817,-0.6333663730571668,-0.6282200153230342,-0.6683287235748286,berkeley
Puck Engman,0.3852824434047275,-0.5349642409124651,-0.14968179750773758,0.4076791398839098,0.37819927034450296,0.4078633981091635,0.36618947430090476,0.4046581283211708,0.32618285454809665,0.4009324923582942,0.3509816546601737,0.40628017715233217,-0.5702160940402085,-0.5199101717667179,-0.5209282922691533,-0.6342796161770821,-0.61031105928123,-0.43634086940437555,-0.5237559692135879,-0.4698652159422636,-0.6080628811780896,-0.43416992388665676,-0.5072909463196993,-0.5104696181499296,-0.5064282063394785,-0.5834676695189306,-0.4890754210895726,berkeley
Victoria Frede,0.47149697146480873,-0.6568959560612895,-0.18539898459648074,0.48408967900694466,0.46302821713409303,0.4525999532253654,0.4366814939039094,0.5242397949099541,0.44586732760071757,0.531362123076716,0.43903054905600025,0.44402689648171273,-0.5926679902606541,-0.7015988132862866,-0.6890089442953468,-0.632136049369971,-0.6580552781621616,-0.5739639944777909,-0.5825315741822124,-0.5743153385818005,-0.6153155953091171,-0.5880222326765459,-0.6801751229379859,-0.9160265438258648,-0.5297219436615705,-0.7113299757242203,-0.6237718112898446,berkeley
Bruce S. Hall,0.5249483328499704,-0.8303519186586348,-0.30540358580866434,0.5244481306978208,0.4995997088212593,0.46591814038240253,0.4024245232817801,0.47529241790374127,0.4451695173978806,0.5474577793316939,0.5990996868742837,0.6637199247255922,-0.9596457537263632,-0.9134948328137398,-0.9055082332342863,-0.5835747113451362,-0.9262484703212976,-0.5271993908921586,-0.6529790858427684,-0.9108318407088518,-0.7163971077118602,-0.9808674938976765,-0.6659757605443399,-0.9275639075785875,-0.6683652448867049,-0.7093145456165075,-0.9712680540978909,berkeley
David Henkin,0.47660290731145494,-0.6546647898757707,-0.17806188256431577,0.5079035270634669,0.44289914020173476,0.5141464263863034,0.37997174337506295,0.4910384287652762,0.41441202448173003,0.4024042511549691,0.6142523182762993,0.4312318595902374,-0.6641204326103132,-0.6084460259031239,-0.5429819963872433,-0.7465394798885373,-0.9595524072647095,-0.44241510883677454,-0.5729932045645041,-0.7124592555686832,-0.5583967102381091,-0.5982680409215391,-0.5165979245441065,-0.6846272918794837,-0.7386885210871696,-0.6072049817691247,-0.5091798706054097,berkeley
Rebecca Herman,0.644404348709558,-0.7678278332939381,-0.12342348458438013,0.7003488443791867,0.7237219974398613,0.6066573821646827,0.4573476387170099,0.6230046249877393,0.7154372647404671,0.7506066799163819,0.6087282457285457,0.4643024054666361,-0.6846260490786771,-0.799251641802214,-0.904869569465518,-0.6977333927622029,-0.9063035733997822,-0.9875403083860874,-0.654782273247838,-0.9512238595634699,-0.6233429649312582,-0.6722544046118856,-0.68772816735095,-0.7691186000838092,-0.6187009617686272,-0.6687526436936525,-0.551727623368303,berkeley
Carla Hesse,0.636175715893789,-0.7684327593807804,-0.1322570434869914,0.6952639423310757,0.552820848836034,0.7129363279651713,0.6034137640680586,0.6768763899803162,0.5080328227153846,0.601960621454886,0.6500103428959847,0.6650414910167456,-0.6711347630868356,-0.9306899569928646,-0.8625013446435332,-0.6018371411288779,-0.8905704291537404,-0.5277633650270714,-0.6305680094907682,-0.8606309974566102,-0.7045474178822977,-0.6338736560195685,-0.8718055011156727,-0.9368255566805601,-0.7130589104172859,-0.7090434655547142,-0.6504710702911805,berkeley
Hidetaka Hirota,0.6285529947693241,-0.7864644706992536,-0.1579114759299295,0.639614259660244,0.5575821273187798,0.77472303211689,0.5660303339362145,0.5449035204946995,0.47304885323044354,0.5764783634580383,0.7058365225791932,0.6990200482308865,-0.6872641071677208,-0.8436516544057262,-0.7054607290774584,-0.9425397515296936,-0.9345104843378067,-0.5664391187866303,-0.9752757586538792,-0.9472036566585302,-0.6988153178244829,-0.6279674527235329,-0.8182365577667952,-0.7185433097183704,-0.709233605387536,-0.6781712351366878,-0.6083824439820918,berkeley
Stefan-Ludwig Hoffmann,0.6057499340889766,-0.8122002433555695,-0.2064503092665929,0.5474563106697481,0.7497174754738808,0.5237364229443027,0.480360254396995,0.7348283097147942,0.4759160986022344,0.6380335722650801,0.6197142259206301,0.5407505857374738,-0.8104756712913513,-0.8303679672104343,-0.8948596213012934,-0.7833133105407742,-0.9723096080124378,-0.6402637018737468,-0.6425475000093381,-0.9522460978478193,-0.6079912508305695,-0.6395881686825305,-0.7482361150605065,-0.9613880347460508,-0.984465453773737,-0.7571442198008299,-0.6086731524496443,berkeley
Trevor Jackson,0.6050682813311496,-0.6734369384025448,-0.06836865707139517,0.5536834709346294,0.4322341789387275,0.5782405401334615,0.4720734820839404,0.45507934000477474,0.7782640099525452,0.6048084009970938,0.5964767562491553,0.7626705631613732,-0.6252542032009882,-0.7517696318251117,-0.8568198904395103,-0.9444486182183027,-0.7115912530571222,-0.48836905036121614,-0.5928022968159481,-0.7161657325923443,-0.5105734639801085,-0.547295524738729,-0.6447180144488812,-0.6412936324874561,-0.5943879761866161,-0.6264819131631937,-0.4770290662667581,berkeley
Stephanie E. Jones-Rogers,0.6079034227363601,-0.7801177564331216,-0.17221433369676153,0.5533795131959699,0.4893103641251724,0.6096898433076519,0.5038517822821935,0.5391595776710246,0.5590460661857847,0.5865224037851606,0.8179125130176544,0.674186922237277,-0.7326121307909489,-0.8268284571391566,-0.975989393889904,-0.8947838209569454,-0.6929403595626354,-0.7400213652096377,-0.598145345846812,-0.8524751774966717,-0.7419427536427975,-0.8775305952876806,-0.7321408657977978,-0.9133580159395933,-0.5123520631512458,-0.6678337268531322,-0.6355165083279259,berkeley
Abhishek Kaicker,0.5470799707356463,-0.7721991334288456,-0.22511916269319932,0.4982886539554442,0.48274051539374124,0.46058065104162144,0.4051430089110549,0.5994419977441431,0.4792965624695537,0.612609445729426,0.6180220052599907,0.6538725615013391,-0.9583776276558638,-0.6674824524670839,-0.8466565790586174,-0.736512497834423,-0.7602607790380717,-0.6280379231003198,-0.624913130576412,-0.8907083068042994,-0.8503496985543858,-0.6603186606429517,-0.6848428978451659,-0.9934807308018208,-0.6091949548572302,-0.6686530794416156,-0.711411981811918,berkeley
Tabitha Kanogo,0.529229935406478,-0.7730980639616115,-0.2438681285551335,0.5913936607081653,0.4483856454136826,0.5076713233596102,0.4182090360902507,0.5268482469850116,0.4504648506846091,0.4917931500077247,0.6033393582370546,0.6351761814206839,-0.7979444559663534,-0.6542509593814612,-0.909079035744071,-0.7448016657538358,-0.9076725244522095,-0.8275505267083645,-0.5878071300685406,-0.5440623921652634,-0.6870812690732154,-1.0404476448893547,-0.6627391771102946,-0.9368366580456495,-0.5922681458294392,-0.6640187787512939,-0.6131139097823983,berkeley
Ethan Katz,0.5735699047006891,-0.8199799356646521,-0.24641003096396297,0.5373204715549946,0.7388322293758393,0.601248648081507,0.4451338966662839,0.5801299037156151,0.41063421855133675,0.6168096482302203,0.6068301193416119,0.47756959237158303,-0.8164693653583527,-0.8146955312264188,-0.8923802822828293,-0.6402904760489027,-0.9462503362447023,-0.8279883717186749,-0.8725100651383401,-0.9098204430192709,-0.7820064695551991,-0.8432403737679124,-0.7082479201985159,-0.962611922994256,-0.6411515194922686,-0.667809153907001,-0.7844431170572839,berkeley
