name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Kathleen DuVal,0.514535610910795,-0.6290398177504741,-0.1145042068396791,0.40642932070626153,0.38327071196892687,0.5865869679778972,0.3160638337828805,0.3710010191301505,0.484052488885544,0.42576551366183496,0.8491128796044691,0.3083357375115156,-0.5237896144390106,-0.6423424096668467,-0.5898739860526153,-0.49630471711446134,-0.5252413858970006,-0.4433141492975309,-0.6814826022833586,-0.463989345356822,-0.967389952391386,-0.8510032291524112,-0.5259716973773071,-0.684704580033819,-0.442135733797362,-0.5898466520011425,-0.44803983846660517,unc
Raquel Escobar,0.5154739249030036,-0.7652245824449467,-0.24975065754194314,0.4199729208495442,0.3509744880199433,0.5873086910822145,0.41604656446559873,0.4077329128980637,0.4524493354890081,0.6498617489423071,0.6831801468417757,0.4420910642792782,-0.7064947622517745,-0.7311735637485981,-0.9301285836845636,-0.535682071665568,-0.9874685779213905,-0.5525075175488989,-0.6398540083318949,-0.9552425164729357,-1.0526534840464592,-0.7031659089028836,-0.708603659270223,-0.6972507896522682,-0.5130559965772065,-0.6398222503167662,-0.5142896379758086,unc
Erik Gellman,0.5009292173290055,-0.6961752440243808,-0.19524602669537527,0.5830305024981499,0.362285680437088,0.5634546492875568,0.390985484222571,0.43230757395426433,0.46435135731432176,0.417482247709707,0.6685446305407419,0.45608457898100224,-0.5707512226783568,-0.6567484321580691,-0.9201963357627392,-0.8270454950273793,-0.7508602883666754,-0.4615137385803142,-0.6550766922533512,-0.6685520053087246,-0.5447686562205063,-0.6872411333955825,-0.6842200350444333,-0.6284018276880186,-0.4834555483290127,-0.9395205527544022,-0.5227223874202797,unc
Joseph T. Glatthaar,0.536169873123549,-0.5397299269663111,-0.0035600538427620343,0.7925583362579346,0.48357497228516483,0.5607896714693025,0.3816427399714788,0.5159440626619558,0.40043854185166183,0.440875197980139,0.5766690408190092,0.4187959607069692,-0.45053283344954254,-0.5423188168445932,-0.5205400929682785,-0.5152781165337988,-0.4644997473806143,-0.40388701503979973,-0.5964994615875184,-0.468235794454813,-0.4861977379769087,-0.6759552756324411,-0.5567005274019071,-0.5850391741842031,-0.5969314176589251,-0.6405799858272075,-0.42106827269185076,unc
Jennifer Grayson,0.30532302909518283,-0.4419805070145431,-0.13665747791936028,0.30549713848158716,0.24320479652826107,0.2912293043516902,0.17927094245387348,0.3034015761954444,0.2578532780928895,0.37044831301661146,0.2666851827605018,0.4057693463750184,-0.47758175805211067,-0.4810205256370338,-0.45185569742562387,-0.4743813348135778,-0.389177205786109,-0.48127611995571196,-0.5141357329807111,-0.3671743094921112,-0.4070280114846194,-0.35088728113394035,-0.41081791091139663,-0.4456395949972304,-0.3169465971489748,-0.5804436487766604,-0.2640065078333239,unc
Henry Gruber,0.48848550379982464,-0.6649389038130312,-0.17645340001320658,0.5424801952686662,0.5154323905145914,0.40370926934925994,0.3823485731943088,0.5096892801719526,0.4111623352127416,0.40539742906126475,0.4432253864226919,0.6516854968853295,-0.6916159270703792,-0.7084471869954524,-0.5906858454857554,-0.5072663527809912,-0.6986438406469382,-0.6255683443424377,-0.6170775505403678,-0.8619103925302625,-0.6043502289269652,-0.5455145888651411,-0.6015882111709959,-0.9207106027752161,-0.579235702008009,-0.5787339403052881,-0.5557721329578783,unc
Karen Hagemann,0.537783379393125,-0.6530258469947947,-0.11524246760166967,0.7983966559171677,0.6129514394745683,0.4583947436828257,0.415437072948976,0.5944752171635628,0.42236403190859284,0.42790908181005066,0.39272774616941747,0.42511203580846396,-0.5540621743670532,-0.596746802877854,-0.8915187530219555,-0.5602237634278006,-0.7303469959646464,-0.5987249705622989,-0.5719565142295323,-0.8731716703623533,-0.4834014556836337,-0.48896737582981586,-0.6058503078917663,-0.5823282517492772,-0.6700550943613053,-0.6489881357798974,-0.6227484408115584,unc
Antwain K. Hunter,0.5820658336828753,-0.6565386337751844,-0.07447280009230905,0.7228745609521866,0.39873773806416524,0.5355198151110996,0.5549599409103394,0.5687607306573127,0.46843349128961564,0.4778363145142793,0.6841681480407715,0.6608004854992032,-0.6999949511140585,-0.6983886724710464,-0.9281028732657433,-0.5967021415184377,-0.49747135986884433,-0.4401791221515106,-0.5792896169237792,-0.538270734231143,-0.59532823972404,-0.6849182961508632,-0.7064480237840187,-0.8564307745546103,-0.5373258653229901,-0.5871930457651615,-0.5011355152673787,unc
Jerma A. Jackson,0.523773434048563,-0.6870810930294601,-0.16330765898089705,0.40312550161816496,0.3411729798450805,0.5538333101405037,0.33724747278292977,0.4076825597882271,0.8116264879703522,0.38745977549783256,0.6026384170518981,0.47346306939919797,-0.6211824930242953,-0.6694464380429549,-0.651714005197088,-0.624030218149225,-0.9615383688360453,-0.4856931671633252,-0.9268688056617975,-0.506278773600405,-0.5597537482047783,-0.8849867731332779,-0.5748913678232126,-0.6455640817681949,-0.435771217835801,-0.6812071401093688,-0.53665578804378,unc
Konrad H. Jarausch,0.5142071672056914,-0.6569457605557609,-0.14273859335006955,0.49686453845292805,0.7159138911962509,0.3988264005397623,0.3842260159725944,0.653788094388114,0.3927838809588403,0.5025006044951696,0.35849466679837844,0.46785224204262105,-0.6732244391379685,-0.6425861418247223,-0.6614416767843068,-0.5250718495675495,-0.8994837123900652,-0.4497375814244151,-0.6015170411206782,-0.9135440941900015,-0.5121973782467346,-0.4533100053668022,-0.6520312220141616,-0.6022911071777344,-0.7358891467253368,-0.5267630421689579,-0.5722842479712869,unc
Lauren Jarvis,0.46187617455166224,-0.6579623381141368,-0.1960861635624746,0.4583800906662601,0.3597219008649055,0.4450465381228262,0.3447885626123258,0.4060851177708669,0.42084712419244974,0.41061910574293997,0.4381155058021707,0.6902010083198548,-0.5851633091353708,-0.5443611606845962,-0.8775001689791679,-0.4957000408321619,-0.8580334549769759,-0.43763450207188725,-0.6438515497371554,-0.44397344440221786,-0.5298755594662258,-0.9810054041445255,-0.6636157696942488,-0.5989879921078682,-0.43548512485410484,-0.5611169521829912,-0.5801112481525966,unc
Michelle King,0.4454452146048838,-0.6637274907245657,-0.21828227611968193,0.4590693726170631,0.3918659972536088,0.485931222243678,0.33597397398137874,0.49297475789984074,0.3869663281874223,0.4341208446667355,0.5269106158365806,0.4292232787547013,-0.5396362397198875,-0.6577118155781669,-0.9061598237603903,-0.5192207165062428,-0.694562960061289,-0.5324577581645413,-0.6127201741561293,-0.6744977409197461,-0.5368183017708361,-0.6659373704809696,-0.5091652690566012,-0.5909458451593916,-0.9010158590972424,-0.7404864151030779,-0.4949391394731633,unc
Lloyd S. Kramer,0.435247969689724,-0.6627212592923237,-0.22747328960259972,0.4329114054119679,0.4591422319545546,0.4306143110351903,0.36602083316161516,0.4656318088372549,0.39185559001785736,0.48095787677931906,0.418550734581981,0.44695936770488826,-0.5873687843978406,-0.6496942086766164,-0.6748683686368168,-0.5911782706777255,-0.9670648649334908,-0.5005750202884276,-0.6592735856771469,-0.9366220533847809,-0.5486780867601435,-0.48890130780637264,-0.5666069412494408,-0.6030767124146224,-0.5429290942847729,-0.6657083043828607,-0.5052316232717463,unc
Miguel La Serna,0.4824258608166544,-0.6434312741968762,-0.16100541338022178,0.49700639123487705,0.3686729163518458,0.522647262123332,0.3478301948690472,0.3982551311949889,0.4313529458862764,0.6523557562913214,0.567256082042276,0.3646884141365687,-0.6210306377283165,-0.6945233040585601,-0.5332829381472298,-0.5391195431155594,-0.7646990526467562,-0.5100028959235975,-0.6649647302925586,-0.9090641904622316,-0.6351083094875019,-0.6508521246723831,-0.533408149810774,-0.629913233841459,-0.5093110408633947,-0.6665116428796735,-0.5140897628984281,unc
Klaus W. Larres,0.6043681575554849,-0.6481193597261438,-0.043751202170658865,0.6047126322164053,0.6011033886256933,0.4108412923460035,0.38667287124828864,0.7654910251498223,0.3965041285469886,0.7592135525268057,0.37109311841654047,0.7321165591478348,-0.6679662805050611,-0.7149515766650438,-0.5281280718743802,-0.527371604823404,-0.6509953594456117,-0.4787147520110011,-0.7307497929781676,-1.003520406782627,-0.5509717666011836,-0.4989422792103142,-0.5483979077211448,-0.6660414416342973,-0.6841531507670879,-0.5564061338081956,-0.49812588814113823,unc
Wayne E. Lee,0.5239097928074132,-0.6064586464311211,-0.0825488536237079,0.7723443299531937,0.4940320500762881,0.49674375641440593,0.3687622634497556,0.40115208463235336,0.43195060731743673,0.4480979799562031,0.6106439615951643,0.44135611572613326,-0.6193581302464009,-0.5940269114957615,-0.5142709330788681,-0.48007194857512203,-0.7067156620323658,-0.4978079788519868,-0.6239376844838261,-0.8905895119532943,-0.5609038325026632,-0.6661459943279624,-0.4822650991513261,-0.6135389578218262,-0.5350133739411831,-0.5546004314803415,-0.4676618533270114,unc
James L. Leloudis,0.45782673697919074,-0.6300267597910028,-0.17220002281181201,0.45208592203505915,0.36991977550586064,0.4546953298020781,0.33657495011524724,0.4626081726660854,0.46270531421960004,0.6003882546510015,0.42037664124503293,0.4643511639287075,-0.5831616079515738,-0.6529697017825169,-0.956416504457593,-0.580064851583706,-0.6494480920955539,-0.4218109764624387,-0.627790174819529,-0.4518897421658039,-0.5360196341893503,-0.6439887985054936,-0.6770935492643287,-0.5501411195844412,-0.5568499953619072,-0.7211179618379383,-0.4335667654722344,unc
Lisa A. Lindsay,0.5110108964882152,-0.7576720427571391,-0.24666114626892388,0.5001581333309663,0.43407562205952316,0.5717100547321208,0.43390292187650525,0.47167107810576764,0.481836925606535,0.50518417467989,0.6548268882055132,0.4658467320104441,-0.6229096514483292,-0.7273211484670122,-0.9419483803212643,-0.5970151661229984,-0.7176135011194718,-0.5460661458359524,-0.9415648151189089,-0.9360798466950655,-0.6562611783544223,-0.974512130022049,-0.6685914413796532,-0.7446351405233145,-0.5578526051884348,-0.6884977631270885,-0.6230075421432655,unc
Terence McIntosh,0.47413051681556206,-0.5743471147095395,-0.10021659789397741,0.4261730110202016,0.31960943044922435,0.36504733131493544,0.3671597503537224,0.39141534925861793,0.4216948348780473,0.5576545439261411,0.5607890190822737,0.6425693473778665,-0.5626335447735114,-0.6377335553988814,-0.6046859092182584,-0.6353386080513399,-0.6918105892837048,-0.4397424890247004,-0.5935367661528289,-0.4448028150945902,-0.5672588638650875,-0.5914792560506612,-0.6094699360890895,-0.5917173008385458,-0.48575542494654655,-0.5176772705279291,-0.511392552942215,unc
Michael Cotey Morgan,0.5461409857181081,-0.6171123426413183,-0.07097135692321022,0.5093993778909305,0.5998809786349117,0.43941604115565625,0.43713600854078927,0.7853201419115067,0.3430518276516408,0.6497116223248569,0.406708949669486,0.43692350176473466,-0.531317352903662,-0.7439968322438224,-0.5081364975443908,-0.4886470033920237,-0.7376184873282909,-0.4917071461677551,-0.5755288055674597,-0.9770602844655514,-0.4523415270430798,-0.5020872632210905,-0.5743683697251836,-0.5326033334380814,-0.6407923802733422,-0.5542676792376572,-0.48479418243680683,unc
Susan Dabney Pennybacker,0.5014406985510258,-0.7548543096821623,-0.2534136111311365,0.5225761947277663,0.40394739805487384,0.526149782959431,0.4406292939360097,0.40983850487640927,0.42627704821251056,0.6429670487131391,0.5796420693066384,0.4462954483305415,-0.5948638075164386,-0.7163063120096922,-0.5482220901176333,-0.620579616602486,-0.9288144502788782,-0.566379614174366,-0.6439800536260009,-0.925119623541832,-0.7958196023140441,-0.844079916831106,-0.5183280875944531,-0.9359122272580862,-0.9578325804322958,-0.6482048399214234,-0.5795208850565057,unc
"Louis A. Pérez, Jr.",0.42457591681817747,-0.5786609505888415,-0.15408503377066401,0.48183105964494594,0.3270854999704279,0.41092043113586063,0.3366027020697825,0.5553831718862057,0.36602926744978975,0.43800235468480325,0.451788847469816,0.3355609956909628,-0.48978889487683774,-0.6357379989779515,-0.9459499381482601,-0.4910045291607579,-0.5270200744271278,-0.4526361073569759,-0.6720568634569645,-0.5030181221663952,-0.492122647104164,-0.5399138666689396,-0.5765254554442234,-0.5798273246735335,-0.4041941396892071,-0.49574783630669117,-0.4369235866351261,unc
Morgan Pitelka,0.4196102028185645,-0.5952102324697415,-0.175600029651177,0.43216699653961294,0.40644987022989304,0.32438984412049493,0.27748356811411967,0.3700767448047797,0.3824509821526238,0.3938918106589053,0.5714405156672001,0.47471625705560055,-0.47430492132902147,-0.5226268997306334,-0.4744921689608743,-0.5125284862704576,-0.7497448060661555,-0.876985683105886,-0.652420187741518,-0.4756592595949769,-0.6544276346851673,-0.5025103173351714,-0.4600700817786024,-0.7258253861218691,-0.46838710297431263,-0.45377248991280794,-0.4947181928104588,unc
Cynthia Radding,0.4813709072765792,-0.7471566278869338,-0.2657857206103546,0.4359716068499145,0.3466696390861056,0.597065079289454,0.33822599720387236,0.37301946715875106,0.4291650595851973,0.46343396864872705,0.6821428540680143,0.43545987082955745,-0.7954040128737688,-0.855018232224716,-0.5128442112525756,-0.4710773225252828,-0.9311490245163441,-0.8950644843280315,-0.69004757553339,-0.7162856373773969,-0.969006784260273,-0.6806194322183728,-0.5265718602708408,-0.9539538640528917,-0.45374345127493143,-0.45864124902124914,-0.5514566243953343,unc
Donald M. Reid,0.41891177230412735,-0.5685887422418522,-0.14967696993772484,0.4011233194807664,0.3798607832620542,0.3453612191573022,0.3374112470362405,0.38974293340193605,0.39243165988199136,0.5875454821224724,0.37143198545021616,0.4524729510148367,-0.5584845596126148,-0.6194205917418003,-0.6268564221449197,-0.5551100306005942,-0.6753886342048645,-0.4580802559123739,-0.6159218516200781,-0.5409132448956371,-0.4550280899119874,-0.5206646416336298,-0.6256660243234149,-0.5414033580571413,-0.5318402461707592,-0.6296353085587423,-0.448560807587845,unc
Daniel J. Sherman,0.40687983132491157,-0.6064621282397232,-0.19958229691481166,0.41698406561771495,0.40026173563627965,0.42790185303494627,0.3883797306325529,0.3870825405336089,0.3361667592333999,0.41677693206402994,0.4204548902917599,0.4476020622377595,-0.5803326702862979,-0.5987026257948442,-0.6574562343070284,-0.5577440839260817,-0.7485113609582186,-0.47329317435452883,-0.6495345965027809,-0.4685979997739196,-0.46509819926524704,-0.47611970640718937,-0.5420097286946007,-0.9271753504872322,-0.5218673907220364,-0.583310455083847,-0.4507694440597499,unc
Sarah D. Shields,0.6172189787755803,-0.6873895027872341,-0.0701705240116538,0.6408248274285218,0.7648667931556702,0.4666513422602101,0.43949413965145745,0.5947067648123682,0.3932787168357107,0.7880179822444916,0.5275079625844955,0.6688080482184887,-0.6236501873603889,-0.5968132646648003,-0.690894951671362,-0.6035345091174047,-0.6763245488206546,-0.5352677032351494,-0.6956924799829721,-0.9554769862443209,-0.532537595834583,-0.5437731808051467,-0.6720873838580317,-0.6444498889148236,-0.6545022867619992,-0.5509303668513894,-0.9620179254561663,unc
Ana María Silva Campo,0.5359524407738179,-0.7394427935272866,-0.20349035275346872,0.4932664234652406,0.3420877272838896,0.538820070189143,0.3864310264885426,0.45337329035003987,0.4655763269653397,0.6063105945076261,0.6679954161908892,0.6613739678636193,-0.8317429065704346,-0.7877192555954962,-0.9705172404646873,-0.6421145095179479,-0.6020677827298642,-0.5009400558337802,-0.6672644472370546,-0.577209172025323,-0.844134618129049,-0.8670780826359987,-0.5357067130483043,-0.9567805398255587,-0.5212107662280853,-0.6910338811576366,-0.6009589886413229,unc
Jay M. Smith,0.47798367424081734,-0.5871128555091112,-0.10912918126829385,0.4898165908952555,0.36762704744451025,0.5779639549306494,0.38220630029158564,0.4060588013183661,0.41174141229553657,0.5942707505609308,0.5042895972678934,0.450702810411652,-0.6509940870851278,-0.578610170677503,-0.6555411458015442,-0.5835444193333388,-0.5829728537549574,-0.5501261990672599,-0.6192043306306004,-0.6830770699307323,-0.5047402360476554,-0.5192612269893289,-0.622670354321599,-0.6203566763550044,-0.5353524850850756,-0.4566942575091327,-0.5492703936097247,unc
John Wood Sweet,0.5313691427986572,-0.6399191529133829,-0.10855001011472565,0.4485678562805766,0.3755269296473148,0.7478867113590241,0.31685469579045517,0.4179122401909395,0.4334367169575258,0.4436687179904434,0.7534703501764639,0.4493100882818302,-0.5430452714984615,-0.6722770973190921,-0.9334993660449982,-0.5302291500515172,-0.9057748522609472,-0.44711905159056187,-0.5393548408413635,-0.5145849250257015,-0.5102394797972271,-0.6981048319488764,-0.6124301506082217,-0.5914316369841497,-0.42846805628921303,-0.6590264450226512,-0.4946980296767184,unc
Eren Tasar,0.480199731671179,-0.5360024914386121,-0.0558027597674331,0.44719004571437837,0.35109255346195695,0.38378237517592384,0.22048580628677325,0.7955270051956177,0.3592347110035243,0.5422217342257499,0.3773201153189761,0.3390795472790213,-0.5264579819684679,-0.5046361475591632,-0.5296019694900939,-0.5561732117914492,-0.6237275103727977,-0.4571613119915128,-0.5477150395403014,-0.4637314513983095,-0.5592991756275296,-0.5611060412600637,-0.5245130792378433,-0.4994629637648662,-0.5197398979216814,-0.623130539432168,-0.47917958422366425,unc
Michael Tsin,0.46257778249176285,-0.7616874526913998,-0.29910967019963697,0.4479538791432602,0.5129313716838269,0.44039981967059727,0.4090855830191792,0.43104673032722773,0.4351104386150837,0.5026573257347624,0.5392492573491481,0.40425964423588345,-0.8369968697428704,-0.6912045037994783,-0.614379243614773,-0.9511110670864582,-1.004615493118763,-0.5856315489773724,-0.6880497954785824,-0.9863189533352852,-0.5657843966037035,-0.44299941835924983,-0.6805404602531708,-0.9673231299966574,-0.5630017200654204,-0.6518659970412652,-0.5257701866328717,unc
Katherine Turk,0.47088518764468934,-0.699053688752144,-0.22816850110745468,0.5292892749312287,0.3542581792956307,0.5188901067203349,0.3713246377667039,0.3932000724474589,0.4282193423672156,0.49121586039662357,0.5985703252912482,0.4361849336264035,-0.6573573928326368,-0.8795440037022618,-0.9998856037855148,-0.787510509572683,-0.7570221420377493,-0.4460326765796968,-0.6228378437459469,-0.5834194863960147,-0.7999266510490667,-0.6548601056914777,-0.6173928695260197,-0.5780445106017094,-0.4881223067641258,-0.6182817064902999,-0.5101254812574813,unc
Benjamin Waterhouse,0.595769405170099,-0.6639405174345429,-0.06817111226444383,0.4368942097239737,0.7060836009681225,0.5703475334972301,0.41252485940853756,0.5861819259773672,0.5238303669861385,0.601562332042626,0.6253181549055236,0.7357086628675461,-0.5479606983384916,-0.5797986807922523,-0.6097363844099972,-0.9370950255542994,-0.7358642812818289,-0.4885027252270707,-0.6162592884153127,-0.884444952942431,-0.5301697989925742,-0.6416131392819807,-0.6385057465817059,-0.6142673917735617,-0.7183619170365009,-0.5540953734889627,-0.4752396777870932,unc
Brett E. Whalen,0.44926597339847363,-0.6595053096278705,-0.21023933622939683,0.4611912216232553,0.4012304690358352,0.4570479441368789,0.3877970826787092,0.37869834012406717,0.4403792762756348,0.43906785115599634,0.5879287898540497,0.4198389246438941,-0.5227311643009837,-0.6273451596498489,-0.6978986233783266,-0.5160877706483007,-0.877930230461061,-0.5092529073248016,-0.617918118275702,-0.7195792818441987,-0.563615504341821,-0.6481448275502771,-0.49851927414004293,-0.8825591923668981,-0.5618331599980593,-0.5110765662975609,-0.7660925092758855,unc
Molly Worthen,0.47415513916850194,-0.6168183305207676,-0.14266319135226568,0.397946180282702,0.3610533586293479,0.5932633197209142,0.3449679078377676,0.3848256739364429,0.4352792398807893,0.5064419674873352,0.6238460477618945,0.44404183489580956,-0.5762699326581282,-0.6804888378828764,-0.5750524431467057,-0.5673730346995096,-0.7228069106116891,-0.5485188608678679,-0.5992841905914247,-0.864443939179182,-0.46407012158835476,-0.6607263564132154,-0.5355053522751098,-0.5955290046210091,-0.5058501277288253,-0.5813417301202815,-0.5520998679101468,unc
