name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Vincent Brown,0.3508073762782216,-0.4888008210398991,-0.13799344476167746,0.4021989839189023,0.31248921717916217,0.3353879447562325,0.24629686180537655,0.3607744030496746,0.3726615703922731,0.3690646631302081,0.3680770508531067,0.3431778203106175,-0.45996652031317353,-0.458434183485806,-0.5012319334094241,-0.4989452587573656,-0.4447577088139951,-0.46250980360329985,-0.5666904614440033,-0.35058233216404916,-0.4856066767295653,-0.40819346728838146,-0.6159073651646525,-0.44268737254509083,-0.4577127508819103,-0.6227272047350805,-0.3826081559080819,harvard
Tomiko  Brown-Nagin,0.5564755403809938,-0.681914355437714,-0.12543881505672017,0.5099903348336619,0.41402188195075873,0.591580440121436,0.5202487774193287,0.5523781073093414,0.7394720703363419,0.5378172212026336,0.5685459569924407,0.4464532255505523,-0.6362868109717965,-0.7303481511771679,-0.8234160348989781,-0.6014679952007201,-0.5786848799139261,-0.5242232489399612,-0.6101161741749629,-0.7993442484770309,-0.5709577697950106,-0.6921380531042814,-0.7767471404739037,-0.569600174203515,-0.646357927556065,-0.8853636654093862,-0.4944712813381874,harvard
Rosie Bsheer,0.5555665894244376,-0.7567368729924869,-0.20117028356804934,0.5670477536123674,0.46081273817353785,0.5913925774470724,0.4007247302071124,0.5109486757928416,0.4390944922146688,0.6828482483114515,0.5183251849686106,0.6796632908284664,-0.5909079119563103,-0.6920552120199709,-0.7144752314505647,-0.7699429038912058,-0.9058478772640228,-0.5833326000720263,-0.6205849579224985,-0.7410670388489962,-0.6016760805089559,-0.883297884836793,-0.6594085795233934,-0.8909614589065313,-0.7182225446132097,-0.6785978320986032,-0.9906687140464783,harvard
Joyce Chaplin,0.507240899012205,-0.651969795592194,-0.144728896579989,0.5034231070429087,0.4090171351041887,0.4949427470399274,0.37280561217239927,0.5379894748330116,0.422918110440254,0.46373212487984145,0.7254919648170471,0.4623831284542879,-0.6137398655485847,-0.6191901030464637,-0.5701920247326295,-0.5450870783339876,-0.6845064513385296,-0.9224931262433529,-0.5351894404552877,-0.7927168545905839,-0.5845415744380179,-0.6787826894782484,-0.5207043109185718,-0.7430620710610559,-0.4745778916403651,-0.6157087554622974,-0.5757958780423823,harvard
Lizabeth Cohen,0.5758981742001911,-0.6856933366991107,-0.10979516249891963,0.5636927470139323,0.7173143863677979,0.5697520698315797,0.4518277808421789,0.5999372847329557,0.4600536705658894,0.48233600139617916,0.6527547621064715,0.5738647061917518,-0.5525359374781449,-0.6728305814762445,-0.5824448956797521,-0.6135932356119156,-0.6897315565674078,-0.799880244458715,-0.5574731335043908,-0.8795560263097286,-0.6161661355290562,-0.6341497477609664,-0.5606418456041948,-0.632447427759568,-0.9594014026224613,-0.6939747143536806,-0.49104354437810205,harvard
Alejandro de la Fuente,0.49819150240391125,-0.6693643288174564,-0.1711728264135452,0.46500706337322456,0.3659125811737595,0.5606076115503038,0.433112839460373,0.41673324547933815,0.5187889534716654,0.5271997838074871,0.6255762653820442,0.46671069016059247,-0.6342862812883181,-0.747652673905048,-0.9630179330706596,-0.5908082630485296,-0.6163723803076305,-0.46638986108721137,-0.6420765022436778,-0.6233652344855823,-0.6223405847946804,-0.8717591799795628,-0.5677042458319302,-0.6501957165698211,-0.518661908636039,-0.6495365939502206,-0.49873720359226514,harvard
Philip Deloria,0.516065142816326,-0.7549757900632773,-0.23891064724695132,0.49750130410853377,0.37151025481167294,0.5602415969235854,0.4438525817572296,0.4052887752876868,0.4595839502710949,0.606843333372048,0.6866261690855027,0.44638509651025143,-0.6887339856475592,-0.7479254839577896,-0.7583563454449177,-0.6459624465399885,-0.9514980409294367,-0.8489762125536799,-0.6252621437112491,-0.8803828218951821,-1.0371365696191788,-0.6717672879807651,-0.6919028403858345,-0.6626311546812456,-0.5335884204303677,-0.6224433632035341,-0.5615101006502907,harvard
Emma Dench,0.42206050695084174,-0.5835659502182318,-0.16150544326739003,0.4717910212775072,0.4085547130832295,0.4188256430805961,0.42425224383672083,0.3971739336848259,0.40111259401672417,0.43422740559611056,0.4103134323871907,0.4227795384203395,-0.6128323436528444,-0.6526572785422462,-0.6666481168940663,-0.484469188111169,-0.7148982496932149,-0.46816741031528053,-0.5916956208605805,-0.6612708140164614,-0.5210095131769776,-0.4815329144010321,-0.593443168473563,-0.5646516853833901,-0.5004331970756705,-0.5621789951276567,-0.5343585742167398,harvard
Myisha S. Eatmon,0.5247100060233246,-0.7072940469816221,-0.1825840409582975,0.5358474446708379,0.42769878176040615,0.508032730841576,0.4203917220146884,0.5395618979632855,0.535120250735964,0.5771184988852058,0.6465598672628403,0.4469288855170211,-0.576820717674905,-0.785510701463483,-0.9734770581126213,-0.538606450786548,-0.7017212506383658,-0.48415467814941493,-0.6454491207474157,-0.5361542470753193,-0.9066464398056269,-0.9178210813552141,-0.5915815617046631,-0.6108476823816698,-0.602892595032851,-0.6829586319093194,-0.5709043840567272,harvard
Caroline Elkins,0.534791406630638,-0.7182265262581039,-0.18343511962746595,0.5345175476770223,0.49672773479777477,0.5216240909979457,0.4289215830110369,0.49182809817860695,0.47097829792368423,0.6111525694529216,0.5881876804762416,0.6078985193537341,-0.5897652221222718,-0.7981157728505357,-0.7547790852212717,-0.5549746460561056,-0.6756518222391605,-0.650479881092906,-0.5602639396251603,-0.8886131197214127,-0.5992244134346645,-0.9797804355621338,-0.6363023561208594,-0.7468815293163061,-0.6870536553588781,-0.7435291685163975,-0.6086646808932226,harvard
