name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Allyson Hobbs,0.5438373125054597,-0.729147922112828,-0.18531060960736823,0.5154453881084919,0.42946005603992476,0.5749863080047315,0.4691791233917078,0.4305802234581539,0.7554895967245102,0.5154753755033016,0.6004035626677261,0.4279154150125882,-0.6709346324205399,-0.7573523240138622,-0.9670551232993603,-0.5756517612996201,-0.8912423923611641,-0.5969961157216775,-0.8928293753415346,-0.6716779755605828,-0.6528793947239008,-0.8626427985727787,-0.5464274111885392,-0.5963309338937204,-0.6718409108844671,-0.6706508036170687,-0.5295181258166314,stanford
Rachel Jean-Baptiste,0.4504514589713377,-0.6927316914950733,-0.2422802325237356,0.4274617283977047,0.4458948919394008,0.4623915748930565,0.3703928680717945,0.44112375378608704,0.3758181211573106,0.4423246754067285,0.5861313345176833,0.43246813524359223,-0.6868609469383955,-0.7209270415722807,-0.9171072412282228,-0.5486518222602115,-0.637398040543,-0.5592857394367456,-0.5289378289133311,-0.931631300598383,-0.5985472813869517,-0.9312389623373747,-0.5993292270297254,-0.6460399689773719,-0.501402948051691,-0.5937801263228591,-0.5076758095196315,stanford
Destin Jenkins,0.5993958253318477,-0.7441708802619003,-0.1447750549300526,0.5433683320879936,0.39315342471831377,0.6271090550003229,0.426417911215262,0.46417247876524925,0.7772574961185456,0.5961100716676031,0.6294051863027342,0.7062962852418423,-0.6699028480798006,-0.8353215306997299,-0.9428941011428833,-0.9269304871559143,-0.7330120872706175,-0.5843141951287787,-0.6662642128863617,-0.6643052493137392,-0.5864580019066732,-0.85724310670048,-0.5987530393075773,-0.6295359457532566,-0.7169891289350662,-0.8842127416282892,-0.4829325410292161,stanford
Katherine Jolluck,0.5127159860708961,-0.6333227899086521,-0.12060680383775602,0.491225749767628,0.4885648790569532,0.48434081184012545,0.40016006434568463,0.7826735764741898,0.39362682607916555,0.45604932059773884,0.4180707166881369,0.47512322266896573,-0.5637921755098635,-0.6471052758395672,-0.6057581763714552,-0.66934464002649,-0.7285779193043709,-0.4824216419210037,-0.5502660514165958,-0.6856564568976562,-0.7064771264170608,-0.5199987573549152,-0.6356831566829767,-0.5887415073812008,-0.6380741942673922,-0.6730805095285177,-0.6888999989199819,stanford
Nancy Kollmann,0.584317354335806,-0.7030358282105513,-0.11871847387474532,0.6129390943646431,0.5666726185012434,0.4932323499267042,0.537029179930687,0.7771870285272598,0.4606872045993805,0.6468985710825239,0.5653296239674092,0.4516671222945055,-0.6478469769159954,-0.7958555926603301,-0.6697153929207061,-0.5782576733165318,-0.9007213842123747,-0.5419374898871563,-0.6059169488959014,-0.8803874179720879,-0.5370910628504741,-0.507683675377848,-0.7013743977855755,-0.908175503835082,-0.6692498127619426,-0.6429689886669319,-0.5887302102404949,stanford
Mark Lewis,0.5397599273773719,-0.735442930178962,-0.19568300280159012,0.5756867222040158,0.5171463477774081,0.577097147375126,0.37992444465008024,0.5455566309392452,0.47420601820634084,0.6356655542339598,0.5909832213606153,0.4691610903665423,-0.7439015592847552,-0.7378432440605982,-0.6660466053057462,-0.6346361540170791,-0.9089970141649246,-0.5984476372514936,-0.5878569741422932,-0.899130443111062,-0.5872072509179513,-0.5333217375834163,-0.6816940085633714,-0.9845236800611019,-0.6423137939224641,-0.735425865277648,-0.7514474202427224,stanford
Ana Raquel Minian Andjel,0.6232903846040496,-0.7684917709166018,-0.1452013863125522,0.5774126454932966,0.5118352881540342,0.5756821676631998,0.44427721196051806,0.6878186963498593,0.724045978486538,0.5871457677866732,0.706273184021314,0.6761676330119372,-0.6905254870653152,-0.8160219580900892,-0.8186923091610274,-0.6322538796690553,-0.9391838796436787,-0.8015835129190236,-0.9850554279983044,-0.8837269172072411,-0.7977501706530652,-0.6501429396343156,-0.6641218695375656,-0.6335137362281482,-0.5864124178886414,-0.7562645555784306,-0.5579770937900651,stanford
Yumi Moon,0.5107425003616717,-0.6985568734171118,-0.18781437305544013,0.4556432504451909,0.45663329670656294,0.4959617978720754,0.3919411581779728,0.5482475124976852,0.4330898192009809,0.6413621489490782,0.5836468161897136,0.49130688955386487,-0.9214690029621124,-0.7342648599296808,-0.595489716778199,-0.764373452003513,-0.6910059253644685,-0.46217379050159996,-0.6652182216810829,-0.6807163569104413,-0.49795342033559625,-0.5176309186033905,-0.6045969606149528,-0.9953381977975368,-0.6278881279130777,-0.6750008879850309,-0.6051159067211128,stanford
Thomas Mullaney,0.47618145341642043,-0.6794241239080462,-0.20324267049162575,0.5500390848171193,0.43294014079165666,0.3464252231437769,0.35650557441278097,0.5465123914182186,0.39907550747203807,0.6115825386179818,0.41181506680117713,0.4798177068432173,-0.5904205787926913,-0.7596342039329036,-0.5483729407368672,-0.4734877840824697,-0.9345910344272852,-0.8136322187880674,-0.6469319152335327,-0.9484218824654818,-0.6128113620604079,-0.5866725367183487,-0.4884680699338124,-0.5857071559876204,-0.48403374943882227,-0.6604045882288899,-0.5522197723319685,stanford
Kathryn Olivarius,0.5863821843745769,-0.6788844238313354,-0.0925022394567585,0.5649797735800004,0.502028505533213,0.6303568247068037,0.43447207207481064,0.5716208101617484,0.7052139319479466,0.39564316435920965,0.7481247425079346,0.5335636534541845,-0.6350218281149864,-0.5679019139458736,-0.8252389573026448,-0.8668811079114676,-0.5527778537757695,-0.8501872555352747,-0.5583007279783487,-0.7636168192733418,-0.5938469242925446,-0.6884852103888989,-0.6219035402926452,-0.6140114457036059,-0.6096712962413828,-0.6234227446632253,-0.5515127986824762,stanford
